,sentiment,text
2177,1,previously eb delivered a custom solution for lg electronics and now is making it commercially available for other mobile terminal vendors as well as to wireless operators 
2178,0,previously vaahto pulp has supplied headboxes with rectifier roll and dilution control technology for stora enso s mill in imatra eastern finland 
2179,1,production will expand to other of elcoteq s locations including mexico and hungary during 
2180,0,profit of the accounting period was eur mn 
2181,1,rapala said it estimates it will make savings of mln eur a year by centralising its french operations at one site 
2182,1,reuse back into pet bottles has also steadily increased and the rate of use in strapping tape has picked up again after a dip in petcore said previously 
2183,0,russia accounted for of the lagardere magazine division s revenue or eur mn usd mn in the usa for 
2184,1,sales are expected to increase in the end of the year however 
2185,1,satama s net sales would be higher than the year before 
2186,0,scanfil expects net sales in to remain at the level 
2187,1,singapore icis kemira and indian water infrastructure firm ivrcl have agreed to form a join venture which includes a new inorganic coagulant manufacturing facility in andhra pradesh state india the finnish water treatment chemicals maker said on tuesday 
2188,0,so at the present time nokian tires had the contract of tires production in china 
2189,0,solvay sa has engaged poyry to provide project management engineering procurement and site services for a hydrogen peroxide production plant to be built by a solvaybasf joint venture at basf s zandvliet site belgium 
2190,1,southfield mich central corporate credit union will again distribute patronage dividends to members by waiving all service fees incurred during the months of july and november to the tune of an estimated million 
2191,1,srv will raise its holding in the company so that by the summer of it will have a majority 
2192,1,systeemitiimi s sales and project resources will also be strengthened director paul skogberg said 
2193,1,tallink claims the watertight doors of both vana tallinn and regina baltica including their electrical systems are fully in working order 
2194,1,talvivaara has secured a year offtake agreement for per cent of its main output of nickel and cobalt to norilsk nickel and entered into a longterm zinc streaming agreement with nyrstar nv 
2195,0,tekla group s net sales for were approximately million euros 
2196,1,teliasonera has secured deliveries for g modems with support for g and g during the second quarter 
2197,1,the joint venture to be called nokia siemens networks will be comprised of nokia s network business group and siemens carrierrelated operations creating estimated synergies of billion euros billion by nokia said 
2198,1,the acquisition of boomeranger boats oy is in line with the done solutions strategy of developing its business through company acquisitions 
2199,1,the actions are expected to deliver annual cost savings of some eur m 
2200,0,the agreement which will cover monitoring maintenance server capacity service and backups has a oneyear extension option 
2201,0,the amendment will not incur additional costs 
2202,1,the announced restructuring will significantly decrease the company s indebtedness 
2203,1,the companies expect the first orders already in 
2204,1,the company also expects to sell its products in other russian region 
2205,0,the company also said that its board of directors has proposed a profit distribution of eur per share 
2206,0,the company closed last year with a turnover of about four million euros 
2207,0,the company expects net sales of mln euro mln for 
2208,0,the company expects sales revenue of rmb billion in 
2209,1,the company feels these leases are prime locations due to several producing formations in the immediate area 
2210,0,the company has exported into about twenty european countries as well as to africa 
2211,1,the company is well positioned in brazil and uruguay 
2212,1,the company reports a loss for the period of eur mn compared to a loss of eur mn in the corresponding period in 
2213,0,the company s net sales in totalled meur with an operating margin of per cent 
2214,0,the company s operating profit for stood at mln euro mln 
2215,0,the company s profit totaled ls 
2216,0,the company targets sales of ls mn ls mn and a profit of ls ls in 
2217,1,the company turned to earnings per share eps of eur versus loss per share of eur 
2218,0,the company will build altogether new substations by the end of this year 
2219,1,the diesel margin has remained high 
2220,1,the divestment is in line with the company s plans to focus on selected growth segments and streamline corporate structure the company explained 
2221,1,the divestment of raisio s margarine business in may gave the company a clearer focus on grainbased products 
2222,0,the earnings in the comparative period included a capital gain of eur mn from the sale of omx shares 
2223,0,the finnish textiles and clothing company marimekko corporation omx helsinki mmo v reported on wednesday november an operating profit of eur m on net sales of eur m for the period from january to september 
2224,0,the first quarter was as expected and was in line with analysts forecasts 
2225,1,the fourth quarter saw rapala swing back to a pretax profit of mln eur from a year earlier loss of mln on the back of a pct uplift in sales to mln eur and a stronger performance in north america 
2226,0,the german subsidiary will produce software development services for ixonos telecommunications business unit s client projects 
2227,0,the group s consolidated net sales for totaled billion euros and it employs approximately persons 
2228,0,the group s consolidated net sales for totaled billion euros and it employs approximately persons 
2229,0,the group s revenue amounts to over eur million about half of which is accounted for by exports 
2230,0,the group s revenue in amounted to eur million and the company currently employs approximately people 
2231,0,the group s revenue in amounted to eur million and the company currently employs approximately people 
2232,1,the group will expand the chain to include stores 
2233,0,the insurance division turned a eur m profit 
2234,1,the iso certification demonstrates that we are moving forward in our quality commitments to our customers 
2235,1,the longterm contract is global 
2236,1,the members of the management team will contribute to the adjustment measures with temporary salary cut of 
2237,1,the offer represents a premium of over the stock s closing price on friday 
2238,0,the opening of the portal is part of the expansion strategy of alma media s marketplaces business unit 
2239,1,the recovery of demand that started toward the end of continued in januarymarch 
2240,1,the sale of the healthcare trade business supports oriolakd s strategy to focus on pharmaceutical wholesale and retail businesses 
2241,1,the sale will lead to a pretax capital gain of eur million for the finnish company in 
2242,0,the segment has an annual revenue of approximately eur m the company said 
2243,1,the soapstone deposits in the medvezhyegorsk area are expected to increase tulikivi s current reserves considerably 
2244,0,the solvency capital ratio of both companies was times the solvency limit 
2245,1,then it said the contract was estimated to contribute more than eur m to its net sales in 
2246,1,these measures are expected to produce annual cost savings of eur million starting in 
2247,1,this will bring cost savings of about eur mn a year 
2248,1,through the acquisition solteq will expand its solutions offering by microsoft s dynamics business software products 
2249,0,under the agreement japrotek will deliver nine storage tanks in the volume range of cu m to cu m with included agitators 
2250,1,under the agreement tietoenator will provide blyk with extended application and business process management services and an it infrastructure 
2251,0,under the agreement ponsse will provide forest machine maintenance services to stora enso s russian wood procurement operations 
2252,1,under the contract cramo sverige and its subcontractor brinkab ab will provide all scaffolding installations at lkab s new pellets plant in kiruna in northern sweden 
2253,0,under the terms of this agreement lextel group has committed to an opening order of eur m for benefon mobile units to be cobranded with capitel for the china market 
2254,0,vacon s office will support its customers in brazil and south america 
2255,1,we can capitalize on our experience from a number of similar bridge projects in the nordic countries 
2256,1,via the move the company aims annual savings of some eur m the main part of which are expected to be realized this year 
2257,0,with the second phase of the new innova building tecnopolis presence in jyvaskyla will increase to a total of approximately floor square meters 
2258,1,with this acquisition panostaja oyj further expands its business area specialising in digital printing 
2259,0, moody s said it gave p a longterm senior unsecured and p p shortterm debt ratings to finnish lender aktia bank s eur bn usd bn euro mediumterm note emtn program of march 
2260,1,brazilian nonprofit interbank camara interbancaria de pagamentos cip has acquired solutions from us business integration solutions provider sterling commerce the latter company said in a statement 
2261,1, leipurin is a growing and rapidly internationalizing group 
2262,1, ntc has a geographical presence that complements ramirent s existing network and brings us closer to our customers in the east bohemia region in the czechrepublic 
2263,1, several growth initiatives in the chosen geographic areas are already ongoing it continued noting lindex opened its first store in the czech republic this autumn in brno 
2264,1, we have analyzed kaupthing bank sweden and found a business which fits well into alandsbanken said alandsbanken s chief executive peter wiklof in a statement 
2265,1, july finnish steel maker rautaruukki oyj hel rtrks or ruukki said today it turned to a net profit of eur m in the second quarter of from a net loss of eur m in the corresponding period last year 
2266,1, october finnish wood products technology supplier raute oyj hel rutav said today it swung to a net profit of eur m for the first nine months of versus a net loss of eur m for the same period a year earlier 
2267,1, february finnish broadband data communication systems provider teleste oyj hel tlt v said yesterday its net profit rocketed to eur m in from eur in and it lifted its dividend proposal 
2268,1, february finnish broadband data communication systems provider teleste oyj hel tlt v said wednesday its net profit rocketed to eur m in from eur in and it lifted its dividend proposal 
2269,1,agreement with shb december finnish financial services group aktia hel aktav has concluded a market making agreement with svenska handelsbanken sto shb a or shb the two parties said today 
2270,1,austin texas sept texas department of transportation awards contract for teleste video compression and distribution equipment 
2271,1,cargotec corporation press release august at am finnish time cargotec s macgregor business area providing marine cargo handling and offshore load handling solutions has received significant offshore crane retrofit order 
2272,1,ceo of the company tarmo noop said the growth in the sale of premium beers was the biggest 
2273,1,ebit totalled eur mn compared to a loss of eur mn in the corresponding period in 
2274,1,finnish broadband data communication systems provider teleste oyj hel tlt v said yesterday it returned to a net profit of eur million usd m for the first nine months of versus a net loss of eur for the same period of 
2275,0,finnish construction company lemminkainen oyj hel lem s said yesterday that it would build a plastic film extrusion plant for packaging materials supplier ab rani plast oy at lemminkainen s kaluga industrial park in russia 
2276,1,finnish consumer packaging manufacturer huhtamaki oyj said it swung to a net profit of mln euro mln in the first nine months of from a net loss of mln euro mln in the same period of 
2277,1,finnish dental care group oral hammaslaakarit oyj posted a total net profit of euro mln in the first nine months of versus a net loss of euro in the same period of 
2278,1,finnish it consultancy satama interactive oyj posted a net profit of mln euro mln for the first nine months of compared to a net loss of euro for the same period of 
2279,1,finnish pulp and paper machinery maker vaahto group oyj swung to a mln euro mln net profit in the fiscal ended august from a euro net loss in the fiscal 
2280,1,finnish silicon wafers manufacturer okmetic oyj said it swung to a net profit of mln euro mln in the first nine months of from a net loss of mln euro mln a year earlier 
2281,0,glaston also has efficiency measures in all other units 
2282,1,growth was strongest in fsecure s operator isps mobile operators and cable operators business 
2283,1,in the second quarter of the company s net profit was eur m compared to a net loss of eur m in apriljune 
2284,1,it therefore seems that finnish shipping company viking line will get the subsidy it needs to order its new lngfuelled vessel 
2285,1,jarmo honkamaa head of the oil refining business at neste oil says the situation looks promising from their viewpoint 
2286,1,adp news feb finnish printed circuit board pcb maker aspocomp group oyj hel acg v said today it swung to a net profit of eur usd for versus a net loss of eur million
2287,1,adp news nov finnish retail software developer aldata solution oyj omx ald v said today that it swung to a net profit of eur million usd m for the first nine months of versus a net loss of eu
2288,1,mformation and nokia noted they have established interoperability agreements that cover commercially proven standardsbased management of mobile devices as well as mobile device security and mobile application management 
2289,1,mn and pretax profit to eur mn from eur mn in the third quarter of 
2290,1,net sales will however increase from 
2291,0,nokia will deliver a wcdma ghspa radio network including the modular high capacity nokia flexi wcdma base station to indosat 
2292,1,operating profit totaled eur mn compared to eur mn in the corresponding period in 
2293,1,order intake on the other hand is expected to be stronger than in 
2294,1,outokumpu of finland stainless steel manufacturer plans to enter into a supply agreement with the indian railways 
2295,1,profit after taxes was eur mn compared to eur mn the previous year 
2296,1,profit for the period was eur mn compared to eur mn in 
2297,1,quarterly diluted eps on continuing operations came in at eur compared with last year s eur 
2298,1,rapala estimates its net sales for will increase by between pct and pct assuming exchange rates 
2299,1,raute posted a net profit of mln euro mln for the third quarter of compared to a net loss of euro for the corresponding period of 
2300,1,return on equity stood at compared to in the third quarter of 
2301,1,russian export duties will activate harvesting in finland and sales in russia will increase also 
2302,1,tectia corporation hel tec v a provider of realtime security solutions today announced that it has appointed lan lan a provider of it services in the uk to distribute its data security and manage file transfer software 
2303,1,the bristol port company has sealed a one million pound contract with cooper specialised handling to supply it with four tonne customised reach stackers from konecranes 
2304,1,the company expects net sales to significantly increase from 
2305,1,the company s net profit amounted to ee mn which was more than in 
2306,1,the company said that it will supply the wcdma ghspa radio network including the modular high capacity nokia flexi wcdma base station in east java bali sumatra and batam 
2307,0,the contract traded at an alltime high of a ton on april 
2308,1,the ebitda was eur m compared to eur m corresponding to an ebitda margin of 
2309,1,the fair value of investment properties totalled eur mn compared to eur mn in the corresponding period in 
2310,1,the fund at fair value will increase correspondingly 
2311,0,the impact of this acquisition to teleste s net sales for is estimated to be approximately eur million 
2312,0,the impact on tietoenator s net sales for from the purchase is expected to be some mln euro mln 
2313,1,the optimization of the steel components heating process will reduce the energy consumption 
2314,1,the proportion of estonian and lithuanian passengers on the tallinnhelsinki route also grew in july 
2315,0,these savings will have full impact as of the beginning of 
2316,1,this assignment strengthens poyry s position as an international provider of engineering and project services to the chemical process industry 
2317,1,this new partnership agreement represents a significant milestone for both parties 
2318,1,tiimari latvian representative ineta zaharova said that the company earned lvl in profit which is times more that in 
2319,0,together yahoo and nokia said they will continue to deliver internet experiences that address the core needs of consumers developers operators and advertisers 
2320,1,via the agreement ramirent will expand the range of equipment and services it delivers to destia ramirent finland s managing director kari aulasmaa said 
2321,1,via the takeover panostaja further expands its business area specialising in digital printing which since previously consists of the subsidiaries kopijyva oy and sokonet oy 
2322,0, inge larsen cfo shares representing of the share capital 
2323,0,the forecast for is 
2324,0,the share capital of alma media corporation business id is eur and it is divided into shares 
2325,0,the company is listed on the nordic exchange in helsinki 
2326,0,incap contract manufacturing will carry out the manufacturing for these agreements at its factory in tumkur near bangalore 
2327,0,it will be operated by nokia and supported by its nokia netact network and service management system 
2328,0, january finnish technology center operator technopolis oyj hel tps vsaid today it will invest eur m in the construction of the second phase of an office facility in tampere 
2329,0,comptel corporation will publish its financial statements for on february 
2330,0,finnish lt recoil a company specialising in used oil regeneration is building a facility in hamina in finland in 
2331,0,the shops are located in the capital region and the paijathame region 
2332,0,the carrier said its area travel agency is to sell most of its outlets to sister chain suomen matkatoimisto smtand use its remaining bricksandmortar presence to primarily target business customers going forward 
2333,0,the annual net sales of the unit is some eur million and it currently employs some people 
2334,0,on the following workday customers can check from their home computers how their purchases are divided between different ingredient groups how much energy various products contain and what is the nutritional content of all purchases 
2335,0,name of company in which holdings have been acquired citycon oyj 
2336,0,basware is headquartered in espoo finland 
2337,0,the store is located in poznan in a shopping center named pestka the company added 
2338,0,the other seats would go to edgar edmonds an american with experience of the clothing and retail industry and christian fischer an austrian with experience in the winter sports goods business 
2339,0,according to the act universities can now acquire private funding 
2340,0,following its strategy tikkurila has established a fullyowned sales company too tikkurila in almaty kazakhstan for marketing decorative paints under the finnish tikkurila brand and the russian teks brand 
2341,-1,asian traffic declined by per cent 
2342,0,ahlstrom s employees serve customers via sales offices and production facilities in more than countries on six continents 
2343,0,raute headquartered in nastola finland is a technology company serving the wood products industry worldwide 
2344,1,consumer products manufacturer fiskars corp will open a distribution and warehouse center in southaven creating jobs 
2345,0,according to latest information benefon will launch its twig device on september 
2346,0,atria will also buy the shares of kauhajoen teurastamokiinteistot oy kauhajoki slaughterhouse propertyfrom itikka cooperative 
2347,0,the joint venture will invest about eur in production technology straight away 
2348,0,he will report to capman plc s ceo heikki westerlund 
2349,0,the price will be specified at the completion date 
2350,0,a total of million will be invested in the project 
2351,0,finnish it consultancy satama interactive oyj said on november that jarmo lonnfors took up the position of ceo 
2352,0,h h q q in mln euro unless otherwise stated net sales operating profit pretax profit net profit eps in euro euro wwwcomponentacom
2353,0, nordea s definitely too big for sampo to acquire said an analyst but sampo would appear to have an agenda for nordea ahead of the privatisation 
2354,0, fixed mobile convergence solutions represent a key value proposition in today s communication market 
2355,0, there is no room to modify the share component as we have already indicated 
2356,0, we could be there 
2357,1, we were the lowest bidders and now the final approval is awaited 
2358,0, pm central office of nordea bank ya ulitsa yamskogo polya building telephone ext unimilk egm xvi international businesssummit food business russia will take place 
2359,0, shares can still be subscribed for with series e share options max 
2360,0, november finnish energy company fortum oyj hel fum v said today it and partners started negotiations to establish a new operating model for energy supply in the turku region of western finland 
2361,0, new shares under option rights plan packaging company huhtamaki oyj reported on monday that a total of new shares of the company have been issued based on share subscriptions under its option rights plan 
2362,0,a meeting for the media and analysts will be held on the same day at am at stonesoft headquarters in helsinki italahdenkatu a the interim report will be presented by stonesoft s ceo ilkka hiidenheimo 
2363,0,a meeting of glisten shareholders to vote on the bid will be held on march 
2364,0,a replay will be available until october in the following numbers us callers £ £ nonus callers access code 
2365,0,a spokesman said the food store center subject to council and local support could comprise a supermarket or smaller store and other niche outlets and this will be firmed up following consultation with the council and local community regarding appropriate uses and occupiers 
2366,0,a total of wonderware certified sis are available to integrate and support wonderware products such as intouch  hmi software industrialsql server historian wonderware information server dt analyst software or qi analyst spc software 
2367,0,a le coq had a market share of percent and rival beverage group saku percent 
2368,0,about of this came from aspo chemicals from aspo shipping and from aspo systems 
2369,0,about of evraz group shares are owned by lanebrook whose beneficiaries on the one hand are millhouse the holding company for the assets of billionaire roman abramovich and his business partners and evraz executives alexander abramov and alexander frolov on the other 
2370,0,absolut bank is exploring the possibility of further borrowing 
2371,0,aker yards finland will begin using chinese subcontractors at its finnish shipyards 
2372,1,finnish food industry companies hk ruokatalo and atria will form a joint venture company called lænsikalkkuna to produce turkey meat 
2373,0,finnish food industry company lænnen tehtaat is planning changes to its fish product business 
2374,-1,finnish plumbing and heating systems supplier uponor is temporarily laying off its whole workforce in finland for two weeks as of midjuly 
2375,0,finnish property investment company citycon plans to issue directed subordinated convertible bonds to institutional investors 
2376,0,in finland hamina cargo terminal of finnish nurminen logistics has purchased a warehouse with ground lease rights in the port of hamina 
2377,-1,in finland metal sector company componenta is laying off temporarily the staff of its pori mill from christmas till january 
2378,0,member of the hk ruokatalo group in finland scan is launching a joint venture slaughterhouse with team ugglarp in skne southern sweden 
2379,0,the largest construction company in finland yit corporation is to acquire of the shares in the slovak construction company reding bratislava 
2380,-1,according to aktia asset management finnish analysts forecasts for are still too high 
2381,0,according to business media reports usmanov planned to transfer his megafon stake to the statecontrolled svyazinvest in exchange for a stake in the merged rostelecom 
2382,0,according to ceo hannu syrjænen a new common name and visual identity is required as the group has grown and internationalised 
2383,0,according to gallup food and farm facts beef consumption totaled mn kilos in finland in 
2384,0,according to him construction work will start in spring and the facility is to be commissioned in spring 
2385,0,according to soosalu particular attention was paid to residents privacy and security in the design of the aleksandri street building 
2386,0,according to statistics by the finnish maritime administration shipping did not increase much in januaryaugust however 
2387,0,according to the company a decision in the issue will be made in the summer of at the earliest and in the summer of at the latest 
2388,0,according to the company the layoffs will be temporary 
2389,0,according to the finnishrussian chamber of commerce all the major construction companies of finland are operating in russia 
2390,0,according to the notification the holdings of ameriprice inc and its group companies are now in total shares which represent of tekla  s shares and voting rights 
2391,0,according to the report elisa s and dna s joint market share of finland s telecom market is 
2392,0,after that the two companies sat down and sewed up the present deal 
2393,0,after the sale savcor group ltd will comprise savcor art a corporate function and an investment in cencorp corporation 
2394,0,ahlstrom s employees serve customers via sales offices and production facilities in more than countries on six continents 
2395,0,ahlstrom s share is quoted on the nasdaq omx helsinki 
2396,0,ahlstrom s share is quoted on the nasdaq omx helsinki 
2397,0,airbus will attempt to evacuate up to people within seconds 
2398,0,alexandria va june michael g williams of newbury park calif has developed a network device 
2399,0,all rights reserved 
2400,0,all yit capital markets day materials will be available on the company s internet site at wwwyitgroupcominvestors at on september 
2401,0,alma media holds of this company the remaining shares being owned by the company s key employees 
2402,0,almost the entire office building will be occupied by metso 
2403,0,also westpac is to issue a benchmark month frn deal in euros 
2404,0,also the development of online businesses will continue 
2405,0,altimo previously agreed a similar deal with telenor to merge their stakes in vimpelcom and kyivstargsm 
2406,0,as a part of the agreement employees from the john deere forestry documentation functions will transfer to dokumentori oy 
2407,0,as a result a total of employees would be given notice 
2408,0,as a result of the transaction sanoma budapest has acquired a stake in the online store egeszsegbolt 
2409,0,as an alternative to the share exchange panostaja offers a full cash consideration at the value of euro per share 
2410,-1,as part of the reorganisation measures that will take place in spring tamglass finton will start personnel negotiations that will affect its entire staff of 
2411,0,as reported june both circuits continued to alternately report the track as vacant and then occupied almost constantly from june when part of the track signaling device was replaced to the time of the crash according to the metro source 
2412,0,at am outokumpu declined pct to eur while the omx helsinki was pct higher at and the omx helsinki added pct to 
2413,0,at eet alma media s annual report for is scheduled to be published in calendar week 
2414,0,at endaugust sampo was nordea s biggest shareholder with a stake followed by the state with 
2415,0,at first solteq s services to companies operating in the st petersburg area will include maintenance and material management systems and data collection solutions 
2416,0,autotank group is part of aspo s systems division 
2417,0,basware einvoices oy will be merged into the parent company during the present fiscal period 
2418,0,because the application can be considered as a hacking application it is classified by fsecure as riskware 
2419,0,before fki john jiang has worked in several general manager or senior business consultant positions for international companies in china 
2420,-1,benefon s target is to lay off temporarily of permanently up to of the salo plant s staff 
2421,0,besides pitprodukt will enter the new segments 
2422,0,bids or offers include at least shares and the value of the shares must correspond to at least eur 
2423,0,capman made its initial investment in onemed in june 
2424,0,capman said the deal s effect on its cash flow for totals eur m but the transaction would not affect its financial results for as it was executed at fair value 
2425,0,catalysts segment includes refinery catalysts and polyolefin catalysts product categories 
2426,0,componenta is a metal sector company with international operations and production plants located in finland the netherlands sweden and turkey 
2427,0,comptel corporation sami ervio president and ceo distribution nasdaq omx helsinki major media comptel dynamic oss solutions enable telecom service providers to deliver services flexibly and charge them effectively 
2428,0,consisting of seven interconnected units mega image s logistics center will be metres in length and metres in height 
2429,0,construction work on the helsinki music centre is to start this autumn with the total cost of the project estimated at million euros 
2430,0,copyright afx news and afx financial news logo are registered trademarks of afx news limited
2431,0,cramo headquartered in vantaa finland rents construction machinery and equipment as well as rents and sells modular space 
2432,0,currency conversions are based on exchange rates at the time of the deal 
2433,0,currently the terminator lures are produced in a subcontract facility in mexico but the manufacturing will be transferred to rapala s factory in shenzhen china 
2434,0,destia oy is a finnish infrastructure and construction service company building maintaining and designing traffic routes industrial and traffic environments but also complete living environments 
2435,0,digia will also set up two subsidiaries digia norway as and digia usa inc 
2436,0,dutch publisher de vijver said today it has agreed to buy a stake in belgian weekly magazine humo from finnish media company sanoma hel saa v 
2437,0,each share is entitled to one vote 
2438,0,each year the dividend is deducted from the subscription price 
2439,0,earnings per share eps amounted to eur 
2440,0,earnings per share were eur 
2441,0,elcoteq has a global network of after market service sites which have a long experience in serving consumer electronics and systems solutions customers 
2442,0,elcoteq se is listed on the nasdaq omx helsinki ltd 
2443,0,electronic versions require hours as each copy is customized to the client with digital controls and custom watermarks 
2444,0,elisa corporation will disclose its financial statements for on thursday february 
2445,0,empresa de desarrollo urbano de quito innovaruio ecuador has commissioned poyry to prepare a feasibility study for a new urban rapid mass transit system 
2446,0,erkki jarvinen president of rautakirja and the head of the sanoma trade division will leave his current tasks in spring for a similar position outside the sanoma group 
2447,0,ethanol would be made from barley and production could start in 
2448,0,exel composites in brief exel composites is a technology company which designs manufactures and markets composite profiles and tubes for industrial applications 
2449,0,exel is headquartered in mantyharju in finland 
2450,0,facades in riga march finnish construction company yit oyj hel yty v said today that it will build the frame and the facades in a tower construction project in riga 
2451,0,fancy dans on the move fab glasgow gift and interiors store fancy dans is moving 
2452,0,financial statements include the consolidated financial statements of the group the board of directors report the auditors report and the corporate governance statement 
2453,0,financialwire tm is not a press release service and receives no compensation for its news opinions or distributions 
2454,1,finnair expands finnair plans to add more flights on routes to hong kong india and russia 
2455,0,finnish bank of land will launch its longterm pension savings account at the beginning of june 
2456,1,finnish food company raisio oyj hel raivv said today it will buy british snacks and confectionery company big bear group plc for an enterprise value of eur million usd m 
2457,0,finnish industrial group ruukki group plc omx helsinki rug v said on friday november that its furniture business segment incap furniture has concluded personnel negotiations that were started at the end of september 
2458,0,finnish metal components supplier componenta on december applied for approval with the turkish capital markets board to launch a mandatory offer for the remaining shares in iron and aluminium castings producer doktas dokumculuk 
2459,0,finnish samporosenlew manufactures approximately seven forest machines monthly and about half of machines are exported 
2460,0,finnlines has six ships under construction in china with deliveries scheduled between the first quarter of and the final quarter of 
2461,0,finnlines will announce in week of what measures it will take to tackle the situation 
2462,1,firm october finnish lifting equipment maker konecranes oyj hel kcr v said today it acquired us machine tool solutions unlimited in cincinnati ohio for an undisclosed sum 
2463,0,following the issue the new shares will constitute percent of the firm s capital 
2464,0,for the purposes of the possible acquisition pkc would establish a subsidiary in poland 
2465,0,founded in finnair is one of the world s oldest airlines and flies to destinations with a fleet of aircraft employing people 
2466,0,geosentric is acquiring extra financing by issuing a maximum of new shares and a convertible bond with subscription rights for shares which have been fully subscribed 
2467,0,glaston s share gla v is listed on the nasdaq omx helsinki mid cap list 
2468,0,grounds for the notification tiimari plc issued capital convertible loan allocation decision by the board on 
2469,1,growth is expected to continue in 
2470,0,gypsii service supports ten different languages including korean and russian 
2471,0,he confirmed his view on july 
2472,0,he is a member of the board of numerous companies and a shareholder of the boardman ltd board specialist network 
2473,0,helsinki afx cargotec said it has bought a pct stake in indital construction machinery ltd a bangalorebased company that makes fork lift trucks and mobile cranes for an undisclosed sum 
2474,0,helsinki afx cramo said it has agreed to sell cramo nederland bv cnl its dutch machinery and equipment rental unit to jaston groep for an undisclosed sum 
2475,0,helsinkibased componenta bought turkish listed company doktas in october for million euros making it the largest finnish investment in turkey to date 
2476,0,however the offering will probably not be made at the current valuation which partly derives from the deal in which the company was merged into a stock market shell 
2477,0,huhtamaki oyj stock exchange release at huhtamaki s capital markets day for institutional investors and analysts is held in espoo september starting at pm finnish time 
2478,0,i can say categorically no wahlroos was quoted as saying by the paper when asked about sampo s interest in making a bid for rsa 
2479,0,if honkarakenne starts production there it will need a partner for sawmill operations 
2480,0,in addition nine fixedterm employment contracts will not be extended and two people will leave the company under pension arrangements 
2481,0,in addition the existing service counter area in the reception hall will be rebuilt and access provided to local rail connections 
2482,0,in addition a reduction of nine persons will be made through pension or other arrangements the company added 
2483,0,in addition to the tulikivi corporation he is also currently a member of the board of the following companies altia corporation jærvisuomen portti osuuskunta osuuskunta kpy profile vehicles oy and voimatel oy 
2484,0,in future the plant will focus on the production of flange profiles for wind farm towers 
2485,0,in return the new yorkbased private equity firm will receive a stake in the latvian it and telecom group 
2486,0,in the baltic countries atria s target is organic growth 
2487,0,incap corporation stock exchange announcement april at pm invitation to a news conference on incap s interim report q incap will publish its interim report for januarymarch on wednesday may 
2488,0,india is high on our priority since business links between our two countries is also expanding tornstrom said 
2489,0,ionphase s second major owner is venture capital firm aura capital 
2490,0,iso omena is based in the matinkyla district of the southern part of the city of espoo southern finland 
2491,0,it moved into the no spot in when it merged steel operations with avesta sheffield to form avestapolarit 
2492,0,itg s share in the deal is estimated at some euro 
2493,0,its customers include local companies slo oy kiilto oy toptronics oy normark suomi oy pellonpaja oy and mansner oy 
2494,1,ixonos estimates that it will hire specialists in mechanical engineering electronics design and rd for its new unit in jyvaeskylae by the end of 
2495,0,jensen njastein and mike critch the head of dovre north america business unit will report to toivola 
2496,0,jukka hienonen the current finnair ceo will step down at the end of january 
2497,0,kemira headquartered in helsinki finland is an international chemicals group comprising the business areas kemira pulp paper kemira water kemira specialty and kemira coatings 
2498,0,kemira s partner in the project is st petersburg water works 
2499,0,kershaw takes up the position with immediate effect from her previous role as marketing manager of sankey home garden products 
2500,0,kone is listed on the nordic exchange in helsinki 
2501,0,lt is operative in finland sweden latvia russia and norway 
2502,0,last week however nokia announced that it will pursue a longterm relationship with microsoft and make the windows phone operating system the foundation for nokia mobile phones 
2503,0,latvia s stockmann shopping mall is a subsidiary of finland s stockmann plc 
2504,0,leed is an internationally recognized green building certification system developed by the us green building council 
2505,0,london afx fortum said it has agreed to sell its industrial maintenance service operations to funds managed by capman for an undisclosed sum 
2506,0,china unicom nyse chu hkse and shse the second largest mobile carrier in the country 
2507,0,maximum amount of terminations in finland is employees the company added 
2508,0,measures will be launched immediately and are due to be finalized in the first quarter of 
2509,0,metsabotnia will finance the payment of dividends the repayment of capital and the repurchase of its own shares with the funds deriving from its divestment of the uruguay operations and shares in pohjolan voima and by utilising its existing financing facilities 
2510,0,metso s delivery will include a complete coated board line with related air systems and two winders 
2511,0,mobile data transfer is expected to increase explosively in the lte era 
2512,0,most of the dividend will go to the grimaldi family 
2513,0,mr bakman sees also expansion options on the tallinnhelisnki link claiming however that operating the link with only a single ship is not enough 
2514,1,mreal corporation press release on november at am mreal corporation was the second best company in the materials sector including eg forest industry companies in the carbon disclosure leadership index cdli nordic report 
2515,0,mreal said there are no grounds for the rumors which have been circulating in the market for some months 
2516,0,nastola axe jobs february finnish wood products technology firm raute oyj hel rutav said today that it will transfer to nastola southern finland the production of its jyvaskyla plant which will affect people 
2517,0,neste shipping is the most likely to remain finnish as the oil sector and its transports are significant for emergency supply 
2518,0,net investment income
2519,0,no compensation for its news opinions or distributions 
2520,0,no financial details were available 
2521,0,no financial details were disclosed 
2522,0,no financial details were provided 
2523,0,no financial details were reported 
2524,0,no more wasteburning facilities should be built 
2525,0,no price was given for the transaction which merges two london companies that have worked together on a number of projects including delivery of timetables for britain s national express east coast rail networks 
2526,0,no pricing details were disclosed 
2527,0,nokia said it still expects to sell more million symbian devices in years to come giving an indication of how it expects the phone handoff to work 
2528,0,nordea bank estonia is part of the largest financial group in the nordic countries 
2529,0,of the company s net sales was acquired in finland in other european countries in asia and in the us 
2530,0,officials did not disclose the contract value 
2531,0,on dec grimaldi acquired million shares and a percent stake in finnlines 
